A	On the archaic mode of expressing numbers in English, Saxon, Friesic, etc. Being an essay towards the settling of the case, Grimm v. self, Kemble, Vernon, and others.	Thomson, Ebenezer,
A	Defence of the alien and sedition laws : shewing their entire consistency with the Constitution of the United States, and the principles of our government : addressed to the people of Virginia /	Lee, Charles,
A	Free: over 1065 items you can get free.	Liebers, Arthur,
A	A sermon on slander, delivered at the church in Brattle-Street, Boston, October 24, 1790 / None	Smith, Samuel Stanhope,
A	New books, just published, and for sale at the store of the late E. Sargeant, No. 86, Broadway, New-York. None	McDuffie, George,
A	A political view of the future situation of France / None	Dumouriez, Charles François Du Périer,
A	Remarks of Hon. John Sherman of Ohio on Reconstruction, delivered in the Senate of the United States, February 16 and 19, 1867. None	Sherman, John,
A	The end of Roman imperialism, None	Salmon, Edward Togo.
A	The betrothed, The highland widow, and other tales, None	Scott, Walter,
A	Memorial of the executors of David Caldwell, deceased : late clerk of the United States Court for the Eastern District of Pennsylvania, praying that certain sums due to him, and withheld by the Treasury Department, may be paid.	Wheaton, Henry,
A	The Committee of Finance, having attentively considered the present condition of the finances of this city, have felt it their duty to submit the following report ... None	Barton, Brigid S.
A	Physical volume of production: Virginia farming None	Young, Harold Newell,
A	Report of a cause [i.e. case] between Joseph Foster, plaintiff, against Miss Esther Mellish, defendant, for a breach of promise of marriage : tried in the court of King's Bench, at Westminster, on Tuesday the 23d Feb. 1802, before Sir Simon Le Blanc, and a special jury.	Foster, Joseph,
A	Reader's digest book of facts. None	Vega,
A	From the top : brief transmissions from Tent show radio /	Perry, Michael,
A	Little lessons in vocabulary building / None	Smith, Lloyd E.
A	A Reply to a letter remonstrating against the consecration of the Rev. Henry U. Onderdonk, D.D., assistant bishop elect of the diocese of Pennsylvania : addressed to the right rev. the bishops of the Protestant Episcopal Church in the United States : with a copy of the letter ...	McCall, Peter,
A	An exposure of the late Irish miracles : comprising observations on the nature, object, and evidence of Christian miracles, as opposed to the late impostures : in a letter to Dr. Murray, titular Archbishop of Dublin /	Rational Christian.
A	The warning drum : a call to the people of England to resist invaders /	Newenham, Thomas,
A	Prospectus of the Union Insurance Company, incorporated by the legislature of the state of New-York, for making insurance on lives, and granting annuities. None	Pettibone, Daniel.
A	Satisfaction concerning mixt communions : in answer to the doubts of some who abstain from the sacrament of the Lord's Supper because wicked persons are present.	Gifftheyl, Lodowick Frederick.
A	Freedom vs. Fundamentalism / None	Fulks, Clay.
A	Tradescant's rarities : essays on the foundation of the Ashmolean Museum, 1683, with a catalogue of the surviving early collections /	Brown, Jerald,
A	[Ghana--Bibliographies pamphlets]. None	Welwood, James,
A	Grattan's letter to his fellow-citizens of Dublin : carefully corrected from the original.	Grattan, Henry,
A	Development of a soil-based sampling frame for Davao del Norte / None	Mañalac, Fernando J.,
A	A word to the approaching Parliament of England, for the settlement of the nation. None	Rioseco, Marcelo,
A	Database of food and medicinal plants : report on the work done in the research project /	Rao, C. Kameswara.
A	The clerk of the House, who was directed by an order of the 8th inst. to procure copies of the written contracts for executing the state printing for the last ten years ... reports the accompanying copies, taken from the records of the Committee on Accounts, including each year from 1822 to 1828 ... None	Smith, Robert D.
A	Museum theatre : communicating with visitors through drama /	Hughes, Catherine.
A	Encyclopedia international. None	Mulhauser, Ruth E.,
A	Facts you should know about heat / None	Barrett, Lawrence A.
A	Remarks on private banking, addressed to the Honorable Isaac Pierson ...	Butler, Benjamin F.
A	A Discourse upon the questions in debate between the King and Parliament. None	Rich, Barnabe,
A	The book of trees : visualizing branches of knowledge /	Lima, Manuel,
A	[Tanzania--Speeches pamphlets]. None	Niccolò,
A	The doctrine of regeneration in the case of infant-baptism : stated in reply to the Dean of Chichester's apology addressed to the Rev. G.S. Faber, B.D. /	Faber, George Stanley,
A	For boys only : the biggest, baddest book ever /	Aronson, Marc.
A	A pindarick poem on the happy coronation of His Most Sacred Majesty James II, and his illustrious consort Queen Mary / None	Behn, Aphra,
A	Global meetings and exhibitions / None	Krugman, Carol,
A	The holy Quran, science and modern knowledge. None	Nur Ahmed.
A	PL-480 project on assessment of crop losses due to pests and diseases of major crops : final technical report /	Rayudu, P. V. R.
A	Exhibiting Europe in museums : transnational networks, collections, narratives and representations /	Kaiser, Wolfram.
A	The interest of Great Britain considered : with regard to her colonies, and the acquisitions of Canada and Guadaloupe : to which are added Observations concerning the increase of mankind, peopling of countries, &c.	Franklin, Benjamin,
A	My first encyclopedia / None	Watson, Carol,
A	Popular questions answered None	Stimpson, George William,
A	Rhetorical occasions : essays on humans and the humanities /	Bérubé, Michael,
A	A cyclical return to the timeless three-clock revolution. None	Covey, Cyclone.
A	Museum materialities : objects, engagements, interpretations /	Bemis, John Claude.
A	A chronological and historical account of the most memorable earthquakes that have happened in the world, from the beginning of the Christian period to the present year 1750 : with an appendix, containing a distinct series of those that have been felt in England, and a preface, seriously address'd to all Christians of every denomination /	Grey, Zachary,
A	Soybean cultivation : project profile : East Timor.	Khalilullah.
A	The Dutch reasoner : a letter from the Hague on the Earl of Chesterfield's embassy and success, and the emperor's death : wherein the late change in our ministry, the present views and interests of the powers of Europe, and of the empire particularly, and the strength and weakness of France and her enemies, are considered in a new but natural light /	Massie, J.
A	Protection vs. free trade, or, The practical development of our resources. None	Daddow, Samuel Harries.
A	Czech and Slovak abbreviations, a selective list,	Neel, James V.
A	The danger of priestcraft to religion and government : with some politick reasons for toleration, occasion'd by a discourse of Mr. Sacheverel's intitul'd The political union &c., lately printed at Oxford : in a letter to a new-elected member of Parliament.	Dennis, John,
A	[Lesotho--General pamphlets]. None	Welwood, James,
A	Academy of Sciences of Estonia, 1980-1990. None	Ezekiel, May Ellen.
A	What I want college life to do for my boy. An address delivered before the alumni of Rutgers college, Wednesday, June 17, 1903,	Duryee, Joseph Rankin.
A	Ancient Maya paintings of Bonampak Mexico. None	Graham, Hugh,
A	Rules and regulations of the Cemetery of the Evergreens : with a list of persons in whose names are registered the ownership of lots and burial plots, up to 31st March, 1854 ...	Hayne, Robert Young,
A	The evaluation enterprise / None	Meyers, William R.
A	Guinness book of astounding feats & events / None	McWhirter, Norris,
A	An explanation of John I.i. in a discourse / None	Clarke, Pitt,
A	The history of independency : with the rise, growth, and practices of that powerfull and restless faction ...	Walker, Clement,
A	Three Columbia bicentennial lectures None	Barnola, Pedro Pablo.
A	Evaluating your collection : the 14 points of connoisseurship /	Fritz, James S.
A	Rand McNally's children's encyclopedia / None	Moran, Joan May.
A	The present state of Europe compared with antient prophecies : a sermon, preached at the Gravel Pit meeting in Hackney, February 28, 1794 : being the day appointed for a general fast /	Priestley, Joseph,
A	Report of the Special Committee to Investigate the Official Acts of A.J. Fletcher, Secretary of State : made to the adjourned session of the thirty-sixth General Assembly of the state of Tennessee.	Busby, Chris.
A	Hall of mirrors : museums and the Canadian public /	Gillam, Robyn Adams,
A	On the courses of hurricanes : with notices of the tyfoons of the China Sea, and other storms /	Redfield, W. C.
A	And I thought I was crazy! / None	Reiser, Judy.
A	The Nuttall encyclopaedia ... None	Nuttall, P. Austin.
A	The causes of the World War / None	Barnes, Harry Elmer,
A	Museums: their new audience. A report to the Dept. of Housing and Urban Development by a special committee of the American Association of Museums.	Lapin, Lawrence L.
A	Statement of Major P.B. Foley. None	Foley, P. B.
A	An introductory discourse, delivered before the Chillicothe Lyceum and Mechanics' Institute, on the 1st of November, 1833 / None	Leonard, Benjamin G.,
A	A sketch of English liberty! : None	Bingley, William.
A	Questions from the rockpile, None	Devlin, Arthur L.
A	A letter to the Prince of Wales, in consequence of a second application to Parliament, for the payment of debts wantonly contracted since May 1787. None	Miles, William Augustus,
A	The secret history of Colonel Hooke's negotiations in Scotland, in favour of the Pretender, in 1707 : including letters and papers which passed between the Scotch and Irish lords and the courts of Versailles and St. Germains ... /	Comber, Thomas,
A	Possible worlds in humanities, arts, and sciences : proceedings of Nobel Symposium 65 /	Veeck, Bill.
A	The good man and faithful minister made eminently useful : a funeral sermon preached at Stepney meeting, June 19, 1796, occasioned by the death of the Rev. Samuel Brewer, B.D. ... /	Ford, George,
A	Repositories of our cultural heritage : a handbook of museums in Pakistan (1851-1979) /	Dār, Saiphour Rachman.
A	Grain production for livestock feed in Sabah / None	Chung, Arthur Y. C.
A	Visual encyclopedia of science. None	Gantos, Jack.
A	A new proof and generalization of some theorems of Brewer. None	Chowla, P.
A	Theorizing museums : representing identity and diversity in a changing world /	Walpole, Brenda.
